id,id_anfitrion,zona_grupo,vecindario,latitud,longitud,tipo_propiedad,tipo_habitacion,capacidad,banos,recamaras,camas,texto_banos,noches_minimas,noches_maximas,min_noches_maximas,max_noches_maximas,precio,disp_30d,disp_60d,disp_90d,disp_365d,num_resenas,num_resenas_12m,num_resenas_30d,primera_resena,ultima_resena,resenas_por_mes,calif_total,calif_exactitud,calif_limpieza,calif_checkin,calif_comunicacion,calif_ubicacion,calif_valor,reserva_inmediata,es_superhost,antiguedad_host,tiempo_respuesta_host,tasa_respuesta_host,tasa_aceptacion_host,host_tiene_foto,host_verificado,listados_host,total_listados_host,host_total_casas_completas,host_total_habitaciones_privadas,host_total_habitaciones_compartidas,licencia,amenidades,tasa_respuesta_host_rango_15,tasa_aceptacion_host_rango_15,total_listados_host_rango_15,precio_rango_15,max_noches_maximas_rango_15,disp_365d_rango_15,num_resenas_rango_15,calif_total_rango_15,calif_valor_rango_15,resenas_por_mes_rango_15
2176306,11099485,,Ward B (councilmember Mira Prinz-Arey),40.72146,-74.07424,Entire home,Entire home/apt,4,1.5,2.0,2.0,1.5 baths,3,30,30.0,30.0,194.0,8,27,40,255,10,30,4,2014-04-07,2025-06-17,1.9,4.92,4.95,4.9,4.98,4.99,4.66,4.85,f,t,2014-01-07,within an hour,1.0,0.94,t,t,1.0,1.0,1,0,0,STR-2024-03201,"[""Drying rack for clothing"", ""GE Dual fuel stainless steel oven"", ""Bathtub"", ""Dishes and silverware"", ""Shower gel"", ""Freezer"", ""Baking sheet"", ""Rice maker"", ""Hot water kettle"", ""Gas stainless steel stove"", ""Refrigerator"", ""Clothing storage: closet and dresser"", ""Central air conditioning"", ""Kitchen"", ""Indoor fireplace: electric"", ""Several types of AVEDA shampoos shampoo"", ""Blender"", ""Ethernet connection"", ""Microwave"", ""AVEDA conditioner"", ""50 inch HDTV with standard cable, premium cable, DVD player"", ""Washer"", ""Heating"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Dryer"", ""Board games"", ""Wine glasses"", ""Ceiling fan"", ""Smoke alarm"", ""First aid kit"", ""Cooking basics"", ""Carbon monoxide alarm"", ""AVEDA body soap"", ""Essentials"", ""Bed linens"", ""Portable fans"", ""Fire extinguisher"", ""Books and reading material"", ""Cleaning products"", ""Hot water"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Paid parking on premises \u2013 1 space"", ""Wifi"", ""Dishwasher"", ""Coffee""]","[0.933, 1.0)","[0.932, 0.943)","[1.0, 4.933)","[167.6, 202.0)","[3.0, 77.8)","[243.333, 267.667)","[7.733, 15.467)","[4.733, 5.0)","[4.733, 5.0)","[1.669, 2.083)"
2243687,9419684,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire serviced apartment,Entire home/apt,3,1.0,1.0,1.0,1 bath,28,365,1125.0,1125.0,432.8925925925926,30,60,90,365,5,0,0,2014-07-26,2016-06-24,0.04,4.8,5.0,5.0,4.75,4.5,4.5,4.5,t,f,2013-10-14,within an hour,0.91,0.99,t,t,3.0,4.0,1,0,0,SL222222X2XX2XXXX2,"[""Bathtub"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""WHRILPOOL refrigerator"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Stainless steel electric stove"", ""Bath & Body Works. shampoo"", ""Freezer"", ""Baking sheet"", ""Hot water kettle"", ""Elevator"", ""Patio or balcony"", ""Central air conditioning"", ""Kitchen"", ""Building staff"", ""Outdoor pool - available seasonally"", ""Window guards"", ""Dedicated workspace"", ""Blender"", ""Ethernet connection"", ""Microwave"", ""Bath & Body Works. body soap"", ""Long term stays allowed"", ""Pets allowed"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Exercise equipment"", ""Paid valet parking on premises \u2013 1 space"", ""Clothing storage: closet"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Wine glasses"", ""Crib - available upon request"", ""Smoke alarm"", ""Cooking basics"", ""52 inch HDTV"", ""Central heating"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid parking off premises"", ""Bath & Body Works. conditioner"", ""Bed linens"", ""Cleaning products"", ""Hot water"", ""Shared gym in building"", ""Stainless steel oven"", ""Wifi"", ""Dishwasher"", ""Coffee"", ""Self check-in""]","[0.867, 0.933)","[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[1050.2, 1125.0)","[340.667, 365.0)","[0.0, 7.733)","[4.733, 5.0)","[4.467, 4.733)","[0.01, 0.425)"
2243736,9419684,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire serviced apartment,Entire home/apt,5,2.0,2.0,1.0,2 baths,28,365,1125.0,1125.0,432.8925925925926,11,33,63,338,7,0,0,2016-03-22,2024-03-13,0.06,4.57,4.71,4.71,4.29,4.71,4.86,4.14,t,f,2013-10-14,within an hour,0.91,0.99,t,t,3.0,4.0,1,0,0,SL222222X2XX2XXXX2,"[""Stove"", ""Bathtub"", ""Shampoo"", ""Dishes and silverware"", ""Shower gel"", ""Freezer"", ""Baking sheet"", ""Conditioner"", ""Hot water kettle"", ""Refrigerator"", ""Elevator"", ""Kitchen"", ""Paid parking on premises"", ""Outdoor pool - available seasonally"", ""Building staff"", ""Window guards"", ""Dedicated workspace"", ""Blender"", ""Ethernet connection"", ""Clothing storage"", ""Microwave"", ""Washer"", ""Heating"", ""Gym"", ""Pets allowed"", ""Dishwasher"", ""Long term stays allowed"", ""Hair dryer"", ""Body soap"", ""Iron"", ""Toaster"", ""Exercise equipment"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Dryer"", ""Wine glasses"", ""Crib - available upon request"", ""Smoke alarm"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV"", ""Essentials"", ""Paid parking off premises"", ""Bed linens"", ""Cleaning products"", ""Hot water"", ""Oven"", ""Wifi"", ""Air conditioning"", ""Coffee"", ""Self check-in""]","[0.867, 0.933)","[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[1050.2, 1125.0)","[316.333, 340.667)","[0.0, 7.733)","[4.467, 4.733)","[3.933, 4.2)","[0.01, 0.425)"
2662979,1410590,,Ward E (councilmember James Solomon),40.72469,-74.0497,Private room in townhouse,Private room,2,1.0,1.0,1.0,1 private bath,28,365,1125.0,1125.0,60.0,15,15,36,311,10,2,0,2014-04-16,2025-02-17,2.74,4.5,4.71,4.72,4.75,4.69,4.53,4.63,t,f,2011-11-15,within an hour,1.0,1.0,t,t,10.0,18.0,1,9,0,SL222222X2XX2XXXX2,"[""Freezer"", ""Long term stays allowed"", ""Dishes and silverware"", ""Iron"", ""Private entrance"", ""Wine glasses"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Shampoo"", ""Coffee maker"", ""Hangers"", ""Free street parking"", ""Essentials"", ""Bed linens"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Books and reading material"", ""Lock on bedroom door"", ""First aid kit"", ""Heating"", ""Hair dryer"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Smart lock"", ""Fire extinguisher"", ""Hot water kettle"", ""Refrigerator"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Safe"", ""Toaster"", ""Hot water"", ""Stove"", ""Self check-in"", ""Carbon monoxide alarm"", ""Single level home"", ""Wifi"", ""Cleaning products""]","[0.933, 1.0)","[0.989, 1.0)","[16.733, 20.667)","[30.0, 64.4)","[1050.2, 1125.0)","[292.0, 316.333)","[7.733, 15.467)","[4.467, 4.733)","[4.467, 4.733)","[2.498, 2.913)"
2867497,189095873,,Ward C (councilmember Richard Boggiano),40.73351,-74.06617,Private room in townhouse,Private room,2,4.0,1.0,1.0,4 shared baths,5,365,1125.0,1125.0,64.0,22,52,82,357,48,0,0,2014-07-06,2020-01-02,0.36,4.21,4.25,4.13,4.6,4.65,4.29,4.34,f,f,2018-05-11,SIN_INFO,,,t,t,5.0,36.0,0,5,0,Exempt,"[""Paid washer \u2013 In building"", ""Iron"", ""Paid dryer \u2013 In building"", ""TV"", ""Paid parking off premises"", ""Shampoo"", ""Hangers"", ""Essentials"", ""Bed linens"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""First aid kit"", ""Heating"", ""Hair dryer"", ""Keypad"", ""Fire extinguisher"", ""Hot water"", ""Exterior security cameras on property"", ""Self check-in"", ""Carbon monoxide alarm"", ""Wifi""]",SIN_INFO,SIN_INFO,"[32.467, 36.4)","[30.0, 64.4)","[1050.2, 1125.0)","[340.667, 365.0)","[46.4, 54.133)","[4.2, 4.467)","[4.2, 4.467)","[0.01, 0.425)"
2879634,14717157,,Ward F (councilmember Jermaine D. Robinson),40.71159,-74.06034,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,1 bath,3,70,70.0,70.0,88.0,2,5,9,24,10,28,0,2015-05-14,2025-05-15,2.75,4.85,4.88,4.8,4.97,4.99,4.6,4.84,f,t,2014-04-25,within an hour,1.0,1.0,t,t,1.0,1.0,1,0,0,STR-005685-2024,"[""Shared patio or balcony"", ""Bathtub"", ""Shampoo"", ""Dishes and silverware"", ""Single level home"", ""Window AC unit"", ""Radiant heating"", ""Freezer"", ""Outdoor furniture"", ""Baking sheet"", ""Hot water kettle"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Children\u2019s books and toys"", ""Kitchen"", ""Free street parking"", ""Private entrance"", ""Crib"", ""Dedicated workspace"", ""Microwave"", ""Long term stays allowed"", ""Private backyard \u2013 Fully fenced"", ""Children\u2019s dinnerware"", ""Pets allowed"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Pack \u2019n play/Travel crib"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Smart lock"", ""Board games"", ""Wine glasses"", ""Smoke alarm"", ""TV with DVD player"", ""First aid kit"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Essentials"", ""Laundromat nearby"", ""Bed linens"", ""Fire extinguisher"", ""Hot water"", ""Oven"", ""Wifi"", ""Dishwasher"", ""Other gas stove"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[64.4, 98.8)","[3.0, 77.8)","[0.0, 24.333)","[7.733, 15.467)","[4.733, 5.0)","[4.733, 5.0)","[2.498, 2.913)"
3193538,16186604,,Ward E (councilmember James Solomon),40.71549,-74.03976,Entire rental unit,Entire home/apt,2,1.0,0.0,0.0,1 bath,30,95,95.0,95.0,130.0,0,2,32,222,10,4,0,2015-10-03,2025-02-28,1.86,4.9,4.96,4.89,4.97,4.95,4.9,4.89,f,t,2014-05-30,SIN_INFO,,1.0,t,t,1.0,2.0,1,0,0,SL222222X2XX2XXXX2,"[""Oven"", ""Dishes and silverware"", ""Iron"", ""Private entrance"", ""Gas stove"", ""Shampoo"", ""Coffee maker"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Essentials"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Dedicated workspace"", ""Patio or balcony"", ""Keypad"", ""Backyard"", ""Fire extinguisher"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Ethernet connection"", ""Self check-in"", ""HDTV with DVD player"", ""Central heating"", ""Carbon monoxide alarm"", ""Wifi""]",SIN_INFO,"[0.989, 1.0)","[1.0, 4.933)","[98.8, 133.2)","[77.8, 152.6)","[219.0, 243.333)","[7.733, 15.467)","[4.733, 5.0)","[4.733, 5.0)","[1.669, 2.083)"
3487433,16038,,Ward E (councilmember James Solomon),40.71653,-74.039,Entire loft,Entire home/apt,5,1.0,2.0,4.0,1 bath,28,59,59.0,59.0,338.0,23,53,83,358,9,0,0,2015-07-17,2018-08-13,0.07,4.44,4.56,3.89,4.89,4.78,4.78,4.44,f,f,2015-02-24,SIN_INFO,,,t,t,1.0,1.0,1,0,0,SL222222X2XX2XXXX2,"[""Waterfront"", ""Long term stays allowed"", ""Oven"", ""Dishes and silverware"", ""Iron"", ""TV"", ""Washer"", ""Room-darkening shades"", ""Shampoo"", ""Coffee maker"", ""Dishwasher"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Free street parking"", ""Essentials"", ""Bed linens"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""High chair"", ""First aid kit"", ""Heating"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Keypad"", ""Fire extinguisher"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Dryer"", ""Stove"", ""Self check-in"", ""Carbon monoxide alarm"", ""Wifi""]",SIN_INFO,SIN_INFO,"[1.0, 4.933)","[305.2, 339.6)","[3.0, 77.8)","[340.667, 365.0)","[7.733, 15.467)","[4.2, 4.467)","[4.2, 4.467)","[0.01, 0.425)"
3674016,318287,,Ward E (councilmember James Solomon),40.72728,-74.0408,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,1 bath,29,365,1125.0,1125.0,432.8925925925926,0,0,0,0,10,0,0,2014-08-03,2024-01-01,1.24,4.46,4.71,4.45,4.82,4.88,4.66,4.45,t,f,2010-12-14,a few days or more,0.0,1.0,t,t,3.0,5.0,3,0,0,SL222222X2XX2XXXX2,"[""Air conditioning"", ""Stove"", ""Exterior security cameras on property"", ""Shampoo"", ""Dishes and silverware"", ""TV with standard cable"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Kitchen"", ""Free street parking"", ""Private entrance"", ""Microwave"", ""Heating"", ""Long term stays allowed"", ""Hair dryer"", ""Iron"", ""Hangers"", ""Coffee maker"", ""Lockbox"", ""Smoke alarm"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Essentials"", ""Hot water"", ""Wifi"", ""Dishwasher"", ""Self check-in""]","[0.0, 0.0667)","[0.989, 1.0)","[4.933, 8.867)","[408.4, 442.8)","[1050.2, 1125.0)","[0.0, 24.333)","[7.733, 15.467)","[4.2, 4.467)","[4.2, 4.467)","[0.839, 1.254)"
3747069,2588186,,Ward C (councilmember Richard Boggiano),40.73387,-74.06748,Entire rental unit,Entire home/apt,3,1.0,3.0,3.0,1 bath,60,360,360.0,360.0,140.0,27,57,87,177,49,0,0,2014-12-06,2022-10-31,0.38,4.76,4.88,4.96,4.94,4.94,4.48,4.73,f,f,2012-06-09,SIN_INFO,,,t,t,1.0,3.0,1,0,0,SL222222X2XX2XXXX2,"[""HDTV"", ""Stove"", ""Bathtub"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Window AC unit"", ""Freezer"", ""Rice maker"", ""Hot water kettle"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Host greets you"", ""Kitchen"", ""Free street parking"", ""Private entrance"", ""Dedicated workspace"", ""Microwave"", ""Washer"", ""Heating"", ""Long term stays allowed"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Dryer"", ""Smoke alarm"", ""Ceiling fan"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Essentials"", ""Bed linens"", ""Hot water"", ""Oven"", ""Wifi"", ""Coffee""]",SIN_INFO,SIN_INFO,"[1.0, 4.933)","[133.2, 167.6)","[302.2, 377.0)","[170.333, 194.667)","[46.4, 54.133)","[4.733, 5.0)","[4.467, 4.733)","[0.01, 0.425)"
4007369,19341950,,Ward B (councilmember Mira Prinz-Arey),40.71624,-74.07984,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,2 baths,28,28,1125.0,1125.0,92.0,13,43,72,72,10,22,1,2014-11-27,2025-06-09,2.31,4.48,4.69,4.6,4.77,4.61,4.02,4.5,f,f,2014-08-02,within a few hours,1.0,1.0,t,t,1.0,4.0,1,0,0,SL222222X2XX2XXXX2,"[""Washer \u2013\u00a0In unit"", ""Keypad"", ""Bathtub"", ""Exterior security cameras on property"", ""Shampoo"", ""Dishes and silverware"", ""Stainless steel gas stove"", ""Free dryer \u2013 In unit"", ""Freezer"", ""TV with standard cable"", ""Hot water kettle"", ""Refrigerator"", ""Stainless steel single oven"", ""Luggage dropoff allowed"", ""Kitchen"", ""Private entrance"", ""Microwave"", ""Heating"", ""Pets allowed"", ""Dishwasher"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Paid parking garage on premises \u2013 2 spaces"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Smoke alarm"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Essentials"", ""Laundromat nearby"", ""Bed linens"", ""Fire extinguisher"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[64.4, 98.8)","[1050.2, 1125.0)","[48.667, 73.0)","[7.733, 15.467)","[4.467, 4.733)","[4.467, 4.733)","[2.083, 2.498)"
4384868,9419684,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire serviced apartment,Entire home/apt,3,1.0,1.0,1.0,1 bath,28,365,1125.0,1125.0,432.8925925925926,30,60,90,365,9,3,0,2015-09-29,2025-01-06,0.08,4.89,4.67,4.89,4.67,4.67,4.89,4.67,t,f,2013-10-14,within an hour,0.91,0.99,t,t,3.0,4.0,1,0,0,SL222222X2XX2XXXX2,"[""Bathtub"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""WHRILPOOL refrigerator"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Stainless steel electric stove"", ""Freezer"", ""Baking sheet"", ""Hot water kettle"", ""Bath & Body Works conditioner"", ""Elevator"", ""Central air conditioning"", ""Kitchen"", ""Building staff"", ""Outdoor pool - available seasonally"", ""Window guards"", ""Dedicated workspace"", ""Blender"", ""Ethernet connection"", ""Microwave"", ""Long term stays allowed"", ""Pets allowed"", ""Bath & Body Works body soap"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Exercise equipment"", ""Clothing storage: closet"", ""Dining table"", ""Bath & Body Works shampoo"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Paid parking garage on premises \u2013 1 space"", ""Wine glasses"", ""Crib - available upon request"", ""Smoke alarm"", ""Cooking basics"", ""52 inch HDTV"", ""Central heating"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid parking off premises"", ""Bed linens"", ""Cleaning products"", ""Hot water"", ""Shared gym in building"", ""Stainless steel oven"", ""Wifi"", ""Dishwasher"", ""Coffee"", ""Self check-in""]","[0.867, 0.933)","[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[1050.2, 1125.0)","[340.667, 365.0)","[7.733, 15.467)","[4.733, 5.0)","[4.467, 4.733)","[0.01, 0.425)"
4531787,1450378,,Ward E (councilmember James Solomon),40.72277,-74.04957,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1 bath,29,365,1125.0,1125.0,100.0,0,11,41,316,31,4,0,2015-11-05,2025-05-15,0.26,4.87,4.9,4.87,4.94,4.97,4.61,4.77,f,t,2011-11-28,within a few hours,1.0,0.83,t,t,3.0,8.0,3,0,0,SL222222X2XX2XXXX2,"[""Freezer"", ""Long term stays allowed"", ""TV with standard cable"", ""Dishes and silverware"", ""Iron"", ""Private entrance"", ""Shower gel"", ""Mini fridge"", ""Wine glasses"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Lockbox"", ""Shampoo"", ""Coffee maker"", ""Hangers"", ""Bed linens"", ""Essentials"", ""Air conditioning"", ""Coffee"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""First aid kit"", ""Heating"", ""Hair dryer"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Bathtub"", ""Hot water kettle"", ""Conditioner"", ""Refrigerator"", ""Hot water"", ""Stainless steel oven"", ""Exterior security cameras on property"", ""Self check-in"", ""Dining table"", ""Carbon monoxide alarm"", ""Body soap"", ""Wifi"", ""Cleaning products""]","[0.933, 1.0)","[0.83, 0.841)","[4.933, 8.867)","[98.8, 133.2)","[1050.2, 1125.0)","[292.0, 316.333)","[30.933, 38.667)","[4.733, 5.0)","[4.733, 5.0)","[0.01, 0.425)"
4582869,15356305,,Ward E (councilmember James Solomon),40.72459,-74.04352,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,1 bath,2,365,1125.0,1125.0,224.0,18,24,29,271,10,31,4,2014-11-22,2025-06-07,2.34,4.86,4.92,4.86,4.93,4.94,4.89,4.75,f,t,2014-05-10,within an hour,1.0,0.96,t,t,1.0,2.0,1,0,0,STR-004325-2024,"[""Long term stays allowed"", ""TV with standard cable"", ""Oven"", ""Dishes and silverware"", ""Iron"", ""Private entrance"", ""Crib"", ""Shower gel"", ""Washer"", ""Wine glasses"", ""Portable fans"", ""Paid parking off premises"", ""Shampoo"", ""Coffee maker"", ""Dishwasher"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Essentials"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""First aid kit"", ""Heating"", ""Hair dryer"", ""Extra pillows and blankets"", ""Keypad"", ""Backyard"", ""Fire extinguisher"", ""Bathtub"", ""Clothing storage: closet, wardrobe, and dresser"", ""Conditioner"", ""Refrigerator"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Single level home"", ""Hot water"", ""Dryer"", ""Stove"", ""Self check-in"", ""Carbon monoxide alarm"", ""Body soap"", ""Wifi"", ""Cleaning products""]","[0.933, 1.0)","[0.955, 0.966)","[1.0, 4.933)","[202.0, 236.4)","[1050.2, 1125.0)","[267.667, 292.0)","[7.733, 15.467)","[4.733, 5.0)","[4.733, 5.0)","[2.083, 2.498)"
5192752,9419684,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire serviced apartment,Entire home/apt,3,1.0,1.0,1.0,1 bath,28,365,1125.0,1125.0,432.8925925925926,20,50,80,355,11,0,0,2016-02-15,2018-12-05,0.1,4.55,4.55,4.82,4.82,4.64,4.55,4.55,t,f,2013-10-14,within an hour,0.91,0.99,t,t,3.0,4.0,1,0,0,SL222222X2XX2XXXX2,"[""Bathtub"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""WHRILPOOL refrigerator"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Stainless steel electric stove"", ""Freezer"", ""Baking sheet"", ""Hot water kettle"", ""Bath & Body Works conditioner"", ""Elevator"", ""Central air conditioning"", ""Kitchen"", ""Building staff"", ""Outdoor pool - available seasonally"", ""Window guards"", ""Dedicated workspace"", ""Blender"", ""Ethernet connection"", ""Microwave"", ""Long term stays allowed"", ""Pets allowed"", ""Bath & Body Works body soap"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Exercise equipment"", ""Clothing storage: closet"", ""Dining table"", ""Bath & Body Works shampoo"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Paid parking garage on premises \u2013 1 space"", ""Wine glasses"", ""Crib - available upon request"", ""Smoke alarm"", ""Cooking basics"", ""52 inch HDTV"", ""Central heating"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid parking off premises"", ""Bed linens"", ""Cleaning products"", ""Hot water"", ""Shared gym in building"", ""Stainless steel oven"", ""Wifi"", ""Dishwasher"", ""Coffee"", ""Self check-in""]","[0.867, 0.933)","[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[1050.2, 1125.0)","[340.667, 365.0)","[7.733, 15.467)","[4.467, 4.733)","[4.467, 4.733)","[0.01, 0.425)"
5193707,9419684,,Ward E (councilmember James Solomon),40.72455,-74.03591,Entire serviced apartment,Entire home/apt,3,1.0,1.0,1.0,1 bath,28,365,1125.0,1125.0,432.8925925925926,30,60,90,365,5,0,0,2016-02-06,2019-05-26,0.04,4.4,4.4,4.6,4.6,4.6,4.8,4.6,t,f,2013-10-14,within an hour,0.91,0.99,t,t,3.0,4.0,1,0,0,SL222222X2XX2XXXX2,"[""Bathtub"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""WHRILPOOL refrigerator"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Stainless steel electric stove"", ""Freezer"", ""Baking sheet"", ""Hot water kettle"", ""Bath & Body Works conditioner"", ""Elevator"", ""Patio or balcony"", ""Central air conditioning"", ""Kitchen"", ""Building staff"", ""Outdoor pool - available seasonally"", ""Window guards"", ""Dedicated workspace"", ""Blender"", ""Ethernet connection"", ""Microwave"", ""Gym"", ""Pets allowed"", ""Bath & Body Works body soap"", ""Long term stays allowed"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Exercise equipment"", ""Clothing storage: closet"", ""Dining table"", ""Bath & Body Works shampoo"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Wine glasses"", ""Crib - available upon request"", ""Smoke alarm"", ""Cooking basics"", ""52 inch HDTV"", ""Central heating"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid parking off premises"", ""Bed linens"", ""Cleaning products"", ""Hot water"", ""Stainless steel oven"", ""Wifi"", ""Dishwasher"", ""Coffee"", ""Self check-in"", ""Paid parking garage on premises""]","[0.867, 0.933)","[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[1050.2, 1125.0)","[340.667, 365.0)","[0.0, 7.733)","[4.2, 4.467)","[4.467, 4.733)","[0.01, 0.425)"
